,time,region,payment,weekend,category,customer,month,day
2686,2020-07-17,Quận Tân Phú,7723000,False,C19,337,7,17
2687,2020-07-17,Quận Thủ Đức,50867000,False,C43,87,7,17
2688,2020-07-17,Quận 10,12779000,False,C48,289,7,17
2689,2020-07-17,Quận 7,77904000,False,C16,406,7,17
2690,2020-07-17,Quận 10,15880000,False,C4,472,7,17
2691,2020-07-17,Quận 3,62488000,False,C10,494,7,17
2692,2020-07-17,Quận Tân Phú,22102000,False,C35,239,7,17
2693,2020-07-17,Quận 11,15230000,False,C11,454,7,17
2694,2020-07-17,Quận 1,78076000,False,C4,33,7,17
2695,2020-07-18,Quận 11,1968000,True,C11,376,7,18
2696,2020-07-18,Quận Phú Nhuận,9377000,True,C7,309,7,18
2697,2020-07-18,Quận Tân Phú,24101000,True,C15,459,7,18
2698,2020-07-18,Quận 11,16849000,True,C32,219,7,18
2699,2020-07-18,Quận 1,80337000,True,C30,43,7,18
2700,2020-07-18,Quận 4,44853000,True,C13,274,7,18
2701,2020-07-18,Quận Phú Nhuận,62695000,True,C24,158,7,18
2702,2020-07-18,Quận Thủ Đức,65435000,True,C30,265,7,18
2703,2020-07-18,Quận 1,54639000,True,C41,329,7,18
2704,2020-07-18,Quận Tân Bình,54615000,True,C22,331,7,18
2705,2020-07-18,Quận Bình Tân,48346000,True,C48,320,7,18
2706,2020-07-18,Quận 1,28825000,True,C42,170,7,18
2707,2020-07-18,Quận 8,45057000,True,C42,32,7,18
2708,2020-07-18,Quận 8,51055000,True,C8,320,7,18
2709,2020-07-18,Quận Gò Vấp,18045000,True,C35,491,7,18
2710,2020-07-18,Quận 2,51500000,True,C39,225,7,18
2711,2020-07-18,Quận Phú Nhuận,14914000,True,C15,217,7,18
2712,2020-07-18,Quận Gò Vấp,65662000,True,C39,429,7,18
2713,2020-07-19,Quận 12,48700000,True,C19,338,7,19
2714,2020-07-19,Quận 2,54944000,True,C42,288,7,19
2715,2020-07-19,Quận 5,16076000,True,C36,423,7,19
2716,2020-07-19,Quận 11,4015000,True,C31,356,7,19
2717,2020-07-19,Quận Phú Nhuận,33219000,True,C17,195,7,19
2718,2020-07-19,Quận 5,96885000,True,C24,41,7,19
2719,2020-07-19,Quận Thủ Đức,44548000,True,C23,467,7,19
2720,2020-07-19,Quận 7,8510000,True,C23,191,7,19
2721,2020-07-20,Quận Phú Nhuận,80246000,False,C18,111,7,20
2722,2020-07-20,Quận 6,53036000,False,C4,405,7,20
2723,2020-07-20,Quận Phú Nhuận,54208000,False,C25,480,7,20
2724,2020-07-20,Quận 5,71534000,False,C46,403,7,20
2725,2020-07-20,Quận 6,61442000,False,C2,177,7,20
2726,2020-07-20,Quận 1,82580000,False,C17,466,7,20
2727,2020-07-20,Quận 12,95399000,False,C31,192,7,20
2728,2020-07-20,Quận Thủ Đức,53671000,False,C31,358,7,20
2729,2020-07-20,Quận 8,90433000,False,C4,173,7,20
2730,2020-07-20,Quận 9,95861000,False,C33,265,7,20
2731,2020-07-21,Quận 7,4645000,False,C2,378,7,21
2732,2020-07-21,Quận 3,70466000,False,C34,280,7,21
2733,2020-07-21,Quận Tân Bình,10119000,False,C28,351,7,21
2734,2020-07-21,Quận 10,84094000,False,C13,310,7,21
2735,2020-07-21,Quận Tân Phú,5387000,False,C1,304,7,21
2736,2020-07-21,Quận 4,58506000,False,C14,45,7,21
2737,2020-07-21,Quận 7,20455000,False,C24,458,7,21
2738,2020-07-21,Quận Tân Bình,55431000,False,C41,486,7,21
2739,2020-07-21,Quận 2,30216000,False,C10,375,7,21
2740,2020-07-22,Quận 9,45800000,False,C30,271,7,22
2741,2020-07-22,Quận 4,83205000,False,C18,283,7,22
2742,2020-07-22,Quận Bình Thạnh,24408000,False,C40,398,7,22
2743,2020-07-22,Quận 3,67005000,False,C31,16,7,22
2744,2020-07-22,Quận 11,51840000,False,C19,117,7,22
2745,2020-07-22,Quận 1,19558000,False,C37,374,7,22
2746,2020-07-22,Quận Phú Nhuận,95102000,False,C8,335,7,22
2747,2020-07-22,Quận 4,35219000,False,C46,242,7,22
2748,2020-07-22,Quận 12,60721000,False,C8,297,7,22
2749,2020-07-22,Quận Bình Tân,57290000,False,C14,86,7,22
2750,2020-07-22,Quận 9,53214000,False,C47,62,7,22
2751,2020-07-23,Quận Thủ Đức,48812000,False,C19,432,7,23
2752,2020-07-23,Quận 6,71440000,False,C32,178,7,23
2753,2020-07-23,Quận 5,67202000,False,C16,244,7,23
2754,2020-07-23,Quận Thủ Đức,44563000,False,C45,180,7,23
2755,2020-07-23,Quận Phú Nhuận,94391000,False,C5,210,7,23
2756,2020-07-23,Quận 9,59124000,False,C9,308,7,23
2757,2020-07-23,Quận Bình Tân,88380000,False,C31,10,7,23
2758,2020-07-23,Quận 8,7173000,False,C10,289,7,23
2759,2020-07-23,Quận 2,75135000,False,C29,58,7,23
2760,2020-07-23,Quận 6,31752000,False,C7,147,7,23
2761,2020-07-23,Quận Phú Nhuận,99804000,False,C37,278,7,23
2762,2020-07-23,Quận Bình Thạnh,62380000,False,C14,50,7,23
2763,2020-07-23,Quận 4,67938000,False,C36,446,7,23
2764,2020-07-24,Quận 6,55016000,False,C48,421,7,24
2765,2020-07-24,Quận Thủ Đức,20726000,False,C11,281,7,24
2766,2020-07-24,Quận Tân Bình,320000,False,C3,486,7,24
2767,2020-07-24,Quận 11,80055000,False,C2,8,7,24
2768,2020-07-24,Quận 10,1574000,False,C12,13,7,24
2769,2020-07-24,Quận 8,33226000,False,C34,150,7,24
2770,2020-07-24,Quận 9,89520000,False,C26,244,7,24
2771,2020-07-24,Quận 4,98806000,False,C33,256,7,24
2772,2020-07-24,Quận 10,21602000,False,C14,288,7,24
2773,2020-07-24,Quận 7,93023000,False,C2,84,7,24
2774,2020-07-24,Quận Tân Bình,73685000,False,C21,411,7,24
2775,2020-07-24,Quận 10,31043000,False,C39,188,7,24
2776,2020-07-24,Quận 7,51658000,False,C19,131,7,24
2777,2020-07-24,Quận Tân Phú,71828000,False,C41,236,7,24
2778,2020-07-25,Quận 6,41737000,True,C27,125,7,25
2779,2020-07-25,Quận 6,93618000,True,C49,65,7,25
2780,2020-07-25,Quận 2,33533000,True,C30,107,7,25
2781,2020-07-25,Quận 3,39619000,True,C9,433,7,25
2782,2020-07-25,Quận Phú Nhuận,61757000,True,C14,450,7,25
2783,2020-07-25,Quận 3,90926000,True,C1,147,7,25
2784,2020-07-25,Quận 11,32450000,True,C4,238,7,25
2785,2020-07-25,Quận 3,3513000,True,C9,263,7,25
2786,2020-07-25,Quận 5,54117000,True,C33,329,7,25
2787,2020-07-25,Quận 5,58524000,True,C20,15,7,25
2788,2020-07-25,Quận 9,63769000,True,C23,487,7,25
2789,2020-07-25,Quận 3,42304000,True,C2,307,7,25
2790,2020-07-25,Quận 2,24620000,True,C43,162,7,25
2791,2020-07-25,Quận 3,39258000,True,C24,142,7,25
2792,2020-07-25,Quận Gò Vấp,90893000,True,C9,312,7,25
2793,2020-07-26,Quận 8,17217000,True,C6,160,7,26
2794,2020-07-26,Quận Phú Nhuận,97854000,True,C18,59,7,26
2795,2020-07-26,Quận 1,97056000,True,C32,97,7,26
2796,2020-07-26,Quận Tân Phú,65023000,True,C36,139,7,26
2797,2020-07-26,Quận 12,61446000,True,C16,248,7,26
2798,2020-07-26,Quận Phú Nhuận,60450000,True,C13,3,7,26
2799,2020-07-26,Quận 1,46083000,True,C37,366,7,26
2800,2020-07-26,Quận Bình Thạnh,99581000,True,C41,102,7,26
2801,2020-07-26,Quận 4,97060000,True,C32,475,7,26
2802,2020-07-26,Quận Gò Vấp,68106000,True,C45,195,7,26
2803,2020-07-26,Quận 11,2414000,True,C31,488,7,26
2804,2020-07-27,Quận Bình Thạnh,51893000,False,C39,417,7,27
2805,2020-07-27,Quận 10,51742000,False,C22,289,7,27
2806,2020-07-27,Quận Gò Vấp,91697000,False,C38,445,7,27
2807,2020-07-27,Quận 7,44857000,False,C33,491,7,27
2808,2020-07-27,Quận Tân Bình,91086000,False,C17,134,7,27
2809,2020-07-27,Quận Phú Nhuận,76484000,False,C49,250,7,27
2810,2020-07-27,Quận 9,12362000,False,C41,124,7,27
2811,2020-07-27,Quận 6,63619000,False,C37,200,7,27
2812,2020-07-27,Quận 6,66531000,False,C9,103,7,27
2813,2020-07-27,Quận 3,6779000,False,C40,113,7,27
2814,2020-07-27,Quận Tân Bình,62032000,False,C47,399,7,27
2815,2020-07-27,Quận Tân Phú,50736000,False,C12,483,7,27
2816,2020-07-27,Quận Phú Nhuận,24187000,False,C2,454,7,27
2817,2020-07-27,Quận 12,4836000,False,C37,280,7,27
2818,2020-07-27,Quận 3,23421000,False,C6,487,7,27
2819,2020-07-27,Quận Tân Bình,61920000,False,C6,201,7,27
2820,2020-07-27,Quận Bình Thạnh,17229000,False,C30,301,7,27
2821,2020-07-27,Quận Tân Bình,72329000,False,C31,167,7,27
2822,2020-07-28,Quận Bình Tân,66266000,False,C19,372,7,28
2823,2020-07-28,Quận 7,5718000,False,C41,170,7,28
2824,2020-07-28,Quận 5,23789000,False,C42,267,7,28
2825,2020-07-28,Quận 4,9059000,False,C48,469,7,28
2826,2020-07-28,Quận Tân Bình,73203000,False,C30,476,7,28
2827,2020-07-28,Quận 10,21796000,False,C45,77,7,28
2828,2020-07-28,Quận Tân Bình,93524000,False,C9,472,7,28
2829,2020-07-28,Quận Phú Nhuận,25878000,False,C35,198,7,28
2830,2020-07-28,Quận Gò Vấp,12067000,False,C36,284,7,28
2831,2020-07-28,Quận 5,15230000,False,C14,476,7,28
2832,2020-07-28,Quận 3,59784000,False,C37,211,7,28
2833,2020-07-28,Quận Gò Vấp,7433000,False,C45,428,7,28
2834,2020-07-28,Quận 1,20532000,False,C44,316,7,28
2835,2020-07-28,Quận 7,55396000,False,C18,75,7,28
2836,2020-07-29,Quận 8,14817000,False,C38,489,7,29
2837,2020-07-29,Quận Bình Thạnh,5298000,False,C15,125,7,29
2838,2020-07-29,Quận Tân Phú,83814000,False,C36,349,7,29
2839,2020-07-29,Quận Tân Phú,89157000,False,C10,319,7,29
2840,2020-07-29,Quận Gò Vấp,42840000,False,C29,456,7,29
2841,2020-07-29,Quận Gò Vấp,18299000,False,C38,421,7,29
2842,2020-07-29,Quận 3,36659000,False,C36,298,7,29
2843,2020-07-29,Quận Phú Nhuận,43015000,False,C22,485,7,29
2844,2020-07-29,Quận Tân Bình,99460000,False,C26,82,7,29
2845,2020-07-29,Quận 4,68868000,False,C4,224,7,29
2846,2020-07-29,Quận 8,36145000,False,C10,69,7,29
2847,2020-07-29,Quận 4,89838000,False,C17,106,7,29
2848,2020-07-29,Quận Tân Bình,51037000,False,C22,399,7,29
2849,2020-07-29,Quận Bình Thạnh,13192000,False,C7,3,7,29
2850,2020-07-29,Quận 10,22796000,False,C25,380,7,29
2851,2020-07-29,Quận Tân Phú,70867000,False,C45,332,7,29
2852,2020-07-29,Quận 6,98723000,False,C36,51,7,29
2853,2020-07-30,Quận Tân Phú,77078000,False,C7,393,7,30
2854,2020-07-30,Quận 6,193000,False,C23,212,7,30
2855,2020-07-30,Quận 7,12213000,False,C16,157,7,30
2856,2020-07-30,Quận 11,92577000,False,C36,160,7,30
2857,2020-07-30,Quận 9,27493000,False,C32,99,7,30
2858,2020-07-30,Quận 10,79189000,False,C7,332,7,30
2859,2020-07-30,Quận 1,91288000,False,C35,151,7,30
2860,2020-07-30,Quận 5,2374000,False,C6,272,7,30
2861,2020-07-30,Quận 8,49560000,False,C46,280,7,30
2862,2020-07-30,Quận 12,15225000,False,C23,360,7,30
2863,2020-07-30,Quận Bình Thạnh,3019000,False,C2,377,7,30
2864,2020-07-30,Quận 2,8437000,False,C42,199,7,30
2865,2020-07-30,Quận 9,67603000,False,C5,172,7,30
2866,2020-07-30,Quận 5,80812000,False,C6,160,7,30
2867,2020-07-30,Quận 6,19246000,False,C10,67,7,30
2868,2020-07-31,Quận Tân Phú,83254000,False,C34,165,7,31
2869,2020-07-31,Quận 12,12890000,False,C29,175,7,31
2870,2020-07-31,Quận 12,39563000,False,C33,444,7,31
2871,2020-07-31,Quận Bình Thạnh,54303000,False,C31,375,7,31
2872,2020-07-31,Quận 12,82844000,False,C32,101,7,31
2873,2020-07-31,Quận Bình Tân,31384000,False,C44,167,7,31
2874,2020-07-31,Quận 7,5691000,False,C20,336,7,31
2875,2020-07-31,Quận Bình Thạnh,45296000,False,C26,237,7,31
2876,2020-07-31,Quận 6,20475000,False,C19,414,7,31
2877,2020-07-31,Quận Bình Tân,16552000,False,C8,424,7,31
2878,2020-07-31,Quận 7,97744000,False,C39,120,7,31
2879,2020-07-31,Quận Phú Nhuận,19581000,False,C42,117,7,31
2880,2020-07-31,Quận 5,65474000,False,C41,17,7,31
2881,2020-07-31,Quận 4,39620000,False,C19,498,7,31
2882,2020-07-31,Quận Bình Thạnh,38580000,False,C13,190,7,31
2883,2020-07-31,Quận 2,44588000,False,C31,270,7,31
2884,2020-07-31,Quận 12,93417000,False,C25,202,7,31
2885,2020-07-31,Quận 7,5102000,False,C6,78,7,31
2886,2020-08-01,Quận 6,77514000,True,C45,99,8,1
2887,2020-08-01,Quận 9,88052000,True,C23,180,8,1
2888,2020-08-01,Quận Tân Bình,3869000,True,C40,341,8,1
2889,2020-08-01,Quận 3,61126000,True,C17,186,8,1
2890,2020-08-01,Quận 3,833000,True,C14,271,8,1
2891,2020-08-01,Quận 11,76272000,True,C22,485,8,1
2892,2020-08-01,Quận 1,18725000,True,C27,349,8,1
2893,2020-08-01,Quận 7,18547000,True,C24,135,8,1
2894,2020-08-01,Quận Tân Phú,75247000,True,C35,162,8,1
2895,2020-08-02,Quận Thủ Đức,12513000,True,C26,41,8,2
2896,2020-08-02,Quận 6,7480000,True,C49,389,8,2
2897,2020-08-02,Quận Phú Nhuận,2399000,True,C24,206,8,2
2898,2020-08-02,Quận Bình Thạnh,59740000,True,C6,81,8,2
2899,2020-08-02,Quận 8,99574000,True,C45,58,8,2
2900,2020-08-02,Quận 4,75663000,True,C20,460,8,2
2901,2020-08-02,Quận 3,83313000,True,C23,186,8,2
2902,2020-08-02,Quận 5,86687000,True,C8,245,8,2
2903,2020-08-02,Quận Tân Phú,63954000,True,C25,101,8,2
2904,2020-08-02,Quận Bình Thạnh,91279000,True,C11,407,8,2
2905,2020-08-02,Quận 3,53757000,True,C19,268,8,2
2906,2020-08-02,Quận Thủ Đức,8054000,True,C26,459,8,2
2907,2020-08-02,Quận 12,38998000,True,C36,138,8,2
2908,2020-08-02,Quận 7,60486000,True,C34,384,8,2
2909,2020-08-02,Quận 11,705000,True,C25,92,8,2
2910,2020-08-02,Quận Tân Phú,48995000,True,C15,367,8,2
2911,2020-08-02,Quận 3,31850000,True,C28,294,8,2
2912,2020-08-02,Quận Bình Thạnh,84283000,True,C3,370,8,2
2913,2020-08-02,Quận 11,9520000,True,C5,120,8,2
2914,2020-08-02,Quận 3,56517000,True,C8,233,8,2
2915,2020-08-02,Quận 2,79224000,True,C7,9,8,2
2916,2020-08-03,Quận 3,17681000,False,C12,292,8,3
2917,2020-08-03,Quận 12,16736000,False,C31,228,8,3
2918,2020-08-03,Quận 11,69691000,False,C25,168,8,3
2919,2020-08-03,Quận Bình Tân,24761000,False,C20,366,8,3
2920,2020-08-03,Quận Bình Thạnh,95307000,False,C14,194,8,3
2921,2020-08-03,Quận Tân Bình,40808000,False,C39,218,8,3
2922,2020-08-03,Quận 6,19932000,False,C15,254,8,3
2923,2020-08-03,Quận Bình Thạnh,57225000,False,C48,494,8,3
2924,2020-08-03,Quận 5,51578000,False,C21,352,8,3
2925,2020-08-03,Quận 3,6672000,False,C29,480,8,3
2926,2020-08-03,Quận 9,99342000,False,C45,93,8,3
2927,2020-08-03,Quận 7,99836000,False,C36,378,8,3
2928,2020-08-03,Quận 7,94238000,False,C45,263,8,3
2929,2020-08-03,Quận 10,72250000,False,C1,74,8,3
2930,2020-08-03,Quận 1,19154000,False,C19,301,8,3
2931,2020-08-03,Quận 1,21689000,False,C8,460,8,3
2932,2020-08-04,Quận 8,11671000,False,C4,82,8,4
2933,2020-08-04,Quận 4,34705000,False,C6,361,8,4
2934,2020-08-04,Quận 4,51771000,False,C39,350,8,4
2935,2020-08-04,Quận 2,46773000,False,C31,61,8,4
2936,2020-08-04,Quận 9,73044000,False,C12,475,8,4
2937,2020-08-04,Quận 6,98418000,False,C24,295,8,4
2938,2020-08-04,Quận Tân Bình,56273000,False,C16,289,8,4
2939,2020-08-04,Quận 5,29301000,False,C29,357,8,4
2940,2020-08-04,Quận 4,83849000,False,C46,390,8,4
2941,2020-08-04,Quận Bình Tân,6664000,False,C8,445,8,4
2942,2020-08-04,Quận Bình Tân,47735000,False,C45,31,8,4
2943,2020-08-04,Quận 1,61440000,False,C1,130,8,4
2944,2020-08-04,Quận 1,45207000,False,C12,229,8,4
2945,2020-08-04,Quận 10,35502000,False,C28,257,8,4
2946,2020-08-04,Quận Bình Thạnh,10996000,False,C33,237,8,4
2947,2020-08-04,Quận Phú Nhuận,73084000,False,C47,192,8,4
2948,2020-08-04,Quận 5,66149000,False,C47,384,8,4
2949,2020-08-04,Quận 4,52458000,False,C39,261,8,4
2950,2020-08-05,Quận Bình Thạnh,32432000,False,C3,63,8,5
2951,2020-08-05,Quận 3,70115000,False,C15,344,8,5
2952,2020-08-05,Quận 5,43295000,False,C36,422,8,5
2953,2020-08-05,Quận 1,24600000,False,C19,138,8,5
2954,2020-08-05,Quận Bình Thạnh,8060000,False,C45,421,8,5
2955,2020-08-05,Quận 5,26924000,False,C43,223,8,5
2956,2020-08-05,Quận 9,83446000,False,C5,20,8,5
2957,2020-08-05,Quận Tân Phú,86168000,False,C27,282,8,5
2958,2020-08-05,Quận 11,73818000,False,C46,25,8,5
2959,2020-08-05,Quận 7,12193000,False,C6,408,8,5
2960,2020-08-05,Quận 6,62401000,False,C36,22,8,5
2961,2020-08-05,Quận 7,19342000,False,C46,420,8,5
2962,2020-08-06,Quận Bình Thạnh,97131000,False,C5,381,8,6
2963,2020-08-06,Quận Bình Thạnh,53818000,False,C44,338,8,6
2964,2020-08-06,Quận 9,76204000,False,C26,477,8,6
2965,2020-08-06,Quận 6,32261000,False,C17,183,8,6
2966,2020-08-06,Quận Bình Thạnh,4553000,False,C34,52,8,6
2967,2020-08-06,Quận 6,84881000,False,C35,212,8,6
2968,2020-08-06,Quận Tân Phú,57713000,False,C11,428,8,6
2969,2020-08-06,Quận 9,37833000,False,C18,246,8,6
2970,2020-08-06,Quận Thủ Đức,38718000,False,C44,161,8,6
2971,2020-08-06,Quận 1,9128000,False,C6,307,8,6
2972,2020-08-06,Quận Tân Phú,20597000,False,C10,308,8,6
2973,2020-08-06,Quận Gò Vấp,7346000,False,C23,346,8,6
2974,2020-08-07,Quận 1,85962000,False,C45,22,8,7
2975,2020-08-07,Quận 4,19372000,False,C22,453,8,7
2976,2020-08-07,Quận Thủ Đức,47249000,False,C35,14,8,7
2977,2020-08-07,Quận Bình Tân,71814000,False,C5,342,8,7
2978,2020-08-07,Quận 10,87495000,False,C46,210,8,7
2979,2020-08-07,Quận Tân Phú,27555000,False,C6,107,8,7
2980,2020-08-07,Quận 2,67696000,False,C2,97,8,7
2981,2020-08-07,Quận 5,70442000,False,C5,306,8,7
2982,2020-08-07,Quận 4,72632000,False,C46,387,8,7
2983,2020-08-07,Quận Bình Thạnh,88666000,False,C46,17,8,7
2984,2020-08-07,Quận 7,5631000,False,C22,36,8,7
2985,2020-08-07,Quận Gò Vấp,53771000,False,C8,122,8,7
2986,2020-08-07,Quận 9,64143000,False,C3,288,8,7
2987,2020-08-07,Quận 9,65773000,False,C32,320,8,7
2988,2020-08-07,Quận 2,91666000,False,C30,307,8,7
2989,2020-08-08,Quận Thủ Đức,932000,True,C1,90,8,8
2990,2020-08-08,Quận 5,47760000,True,C47,497,8,8
2991,2020-08-08,Quận Thủ Đức,68579000,True,C42,300,8,8
2992,2020-08-08,Quận 5,60499000,True,C18,455,8,8
2993,2020-08-08,Quận 5,96954000,True,C24,77,8,8
2994,2020-08-08,Quận 10,55770000,True,C19,46,8,8
2995,2020-08-08,Quận 7,777000,True,C9,249,8,8
2996,2020-08-08,Quận 7,56770000,True,C13,355,8,8
2997,2020-08-08,Quận Bình Thạnh,35292000,True,C47,153,8,8
2998,2020-08-08,Quận 9,31095000,True,C9,147,8,8
2999,2020-08-08,Quận 8,42467000,True,C17,485,8,8
3000,2020-08-08,Quận 3,23843000,True,C49,325,8,8
3001,2020-08-08,Quận 2,1852000,True,C13,116,8,8
3002,2020-08-08,Quận 12,38888000,True,C37,462,8,8
3003,2020-08-08,Quận Bình Tân,30006000,True,C13,60,8,8
3004,2020-08-08,Quận 6,13702000,True,C44,363,8,8
3005,2020-08-08,Quận Thủ Đức,77875000,True,C12,358,8,8
3006,2020-08-09,Quận 5,75296000,True,C20,462,8,9
3007,2020-08-09,Quận 11,37346000,True,C34,305,8,9
3008,2020-08-09,Quận 5,43801000,True,C21,168,8,9
3009,2020-08-09,Quận Tân Bình,25615000,True,C12,206,8,9
3010,2020-08-09,Quận Gò Vấp,85855000,True,C20,19,8,9
3011,2020-08-09,Quận 8,76821000,True,C44,149,8,9
3012,2020-08-09,Quận 10,99290000,True,C26,313,8,9
3013,2020-08-09,Quận 2,23588000,True,C25,2,8,9
3014,2020-08-09,Quận 6,94031000,True,C28,18,8,9
3015,2020-08-09,Quận 7,48666000,True,C48,228,8,9
3016,2020-08-09,Quận 7,40363000,True,C14,371,8,9
3017,2020-08-09,Quận 6,18549000,True,C7,193,8,9
3018,2020-08-09,Quận 10,50143000,True,C6,217,8,9
3019,2020-08-09,Quận 5,76126000,True,C38,179,8,9
3020,2020-08-09,Quận 12,74749000,True,C36,111,8,9
3021,2020-08-10,Quận Bình Tân,823000,False,C22,25,8,10
3022,2020-08-10,Quận Phú Nhuận,75997000,False,C20,3,8,10
3023,2020-08-10,Quận Bình Tân,84379000,False,C42,9,8,10
3024,2020-08-10,Quận Thủ Đức,15756000,False,C47,304,8,10
3025,2020-08-10,Quận 4,83476000,False,C49,329,8,10
3026,2020-08-10,Quận 4,19571000,False,C15,160,8,10
3027,2020-08-10,Quận Tân Bình,25144000,False,C3,70,8,10
3028,2020-08-10,Quận Thủ Đức,23362000,False,C33,60,8,10
3029,2020-08-10,Quận 1,58450000,False,C6,480,8,10
3030,2020-08-10,Quận 11,13190000,False,C11,179,8,10
3031,2020-08-10,Quận 6,38232000,False,C9,264,8,10
3032,2020-08-10,Quận 12,53151000,False,C36,123,8,10
3033,2020-08-10,Quận 7,9186000,False,C43,426,8,10
3034,2020-08-10,Quận 5,31717000,False,C6,319,8,10
3035,2020-08-10,Quận Tân Phú,35496000,False,C46,400,8,10
3036,2020-08-10,Quận Tân Phú,2984000,False,C40,99,8,10
3037,2020-08-10,Quận 9,84647000,False,C32,243,8,10
3038,2020-08-10,Quận Bình Tân,93931000,False,C35,412,8,10
3039,2020-08-10,Quận Gò Vấp,64496000,False,C22,18,8,10
3040,2020-08-10,Quận Tân Bình,66197000,False,C2,77,8,10
3041,2020-08-11,Quận Bình Thạnh,41571000,False,C44,460,8,11
3042,2020-08-11,Quận 9,20471000,False,C49,263,8,11
3043,2020-08-11,Quận Bình Thạnh,22901000,False,C11,328,8,11
3044,2020-08-11,Quận 4,62793000,False,C47,327,8,11
3045,2020-08-11,Quận Bình Thạnh,42050000,False,C38,97,8,11
3046,2020-08-11,Quận 5,55827000,False,C29,329,8,11
3047,2020-08-11,Quận 8,21099000,False,C11,413,8,11
3048,2020-08-11,Quận Tân Phú,66818000,False,C30,230,8,11
3049,2020-08-11,Quận 3,67113000,False,C23,412,8,11
3050,2020-08-11,Quận 2,31213000,False,C32,73,8,11
3051,2020-08-11,Quận Tân Phú,65651000,False,C26,379,8,11
3052,2020-08-11,Quận 11,69583000,False,C5,480,8,11
3053,2020-08-11,Quận Bình Thạnh,55177000,False,C36,400,8,11
3054,2020-08-11,Quận 5,47743000,False,C30,126,8,11
3055,2020-08-11,Quận Gò Vấp,73601000,False,C35,81,8,11
3056,2020-08-11,Quận Phú Nhuận,11708000,False,C10,77,8,11
3057,2020-08-12,Quận 5,54046000,False,C46,477,8,12
3058,2020-08-12,Quận 12,31429000,False,C34,138,8,12
3059,2020-08-12,Quận 12,4108000,False,C15,416,8,12
3060,2020-08-12,Quận Gò Vấp,56660000,False,C17,41,8,12
3061,2020-08-12,Quận 2,18299000,False,C26,418,8,12
3062,2020-08-12,Quận 5,92034000,False,C3,258,8,12
3063,2020-08-12,Quận 6,46545000,False,C35,449,8,12
3064,2020-08-12,Quận 10,669000,False,C38,54,8,12
3065,2020-08-12,Quận 6,82302000,False,C47,209,8,12
3066,2020-08-12,Quận 11,41074000,False,C23,11,8,12
3067,2020-08-12,Quận Tân Phú,94777000,False,C6,30,8,12
3068,2020-08-12,Quận 12,94399000,False,C7,450,8,12
3069,2020-08-12,Quận Bình Thạnh,94561000,False,C4,453,8,12
3070,2020-08-12,Quận Thủ Đức,17273000,False,C20,261,8,12
3071,2020-08-12,Quận Phú Nhuận,79113000,False,C42,479,8,12
3072,2020-08-12,Quận Bình Thạnh,11655000,False,C17,446,8,12
3073,2020-08-12,Quận 11,14256000,False,C49,365,8,12
3074,2020-08-12,Quận Gò Vấp,10653000,False,C39,197,8,12
3075,2020-08-12,Quận Gò Vấp,58494000,False,C4,301,8,12
3076,2020-08-13,Quận Bình Tân,34890000,False,C27,376,8,13
3077,2020-08-13,Quận 10,4294000,False,C6,342,8,13
3078,2020-08-13,Quận 12,1518000,False,C25,471,8,13
3079,2020-08-13,Quận Bình Tân,50524000,False,C43,160,8,13
3080,2020-08-13,Quận 6,12660000,False,C11,388,8,13
3081,2020-08-13,Quận 8,41500000,False,C44,272,8,13
3082,2020-08-13,Quận 9,35569000,False,C6,182,8,13
3083,2020-08-13,Quận 7,53644000,False,C4,441,8,13
3084,2020-08-13,Quận 6,44954000,False,C17,113,8,13
3085,2020-08-13,Quận Tân Phú,27903000,False,C39,351,8,13
3086,2020-08-13,Quận 5,28262000,False,C2,239,8,13
3087,2020-08-13,Quận 3,42015000,False,C6,438,8,13
3088,2020-08-13,Quận 12,30687000,False,C11,167,8,13
3089,2020-08-13,Quận 10,39630000,False,C7,19,8,13
3090,2020-08-13,Quận 12,20462000,False,C17,232,8,13
3091,2020-08-13,Quận Bình Tân,9363000,False,C20,157,8,13
3092,2020-08-14,Quận Phú Nhuận,17037000,False,C41,425,8,14
3093,2020-08-14,Quận 9,60439000,False,C30,429,8,14
3094,2020-08-14,Quận Tân Phú,42729000,False,C43,376,8,14
3095,2020-08-14,Quận 9,16740000,False,C6,467,8,14
3096,2020-08-14,Quận Phú Nhuận,88608000,False,C9,193,8,14
3097,2020-08-14,Quận 3,8616000,False,C4,64,8,14
3098,2020-08-14,Quận 11,48188000,False,C43,279,8,14
3099,2020-08-14,Quận Thủ Đức,31147000,False,C19,167,8,14
3100,2020-08-14,Quận 2,52940000,False,C27,415,8,14
3101,2020-08-14,Quận 9,40889000,False,C38,263,8,14
3102,2020-08-14,Quận 8,20741000,False,C17,221,8,14
3103,2020-08-14,Quận 5,2127000,False,C13,384,8,14
3104,2020-08-14,Quận 12,36515000,False,C46,4,8,14
3105,2020-08-14,Quận 9,74954000,False,C16,236,8,14
3106,2020-08-14,Quận Gò Vấp,27471000,False,C3,213,8,14
3107,2020-08-14,Quận 4,24345000,False,C48,355,8,14
3108,2020-08-14,Quận 3,25377000,False,C34,348,8,14
3109,2020-08-14,Quận 3,37043000,False,C29,256,8,14
3110,2020-08-14,Quận Tân Bình,89055000,False,C18,406,8,14
3111,2020-08-15,Quận 3,45405000,True,C45,434,8,15
